HSA #,HSA City,State,Resident Population (2006),"Acute Care Hospital Beds per 1,000 Residents (2006)","Hospital-based Registered Nurses per 1,000 Residents (2006)","FTE Hospital Employees per 1,000 Residents (2006)","Total Physicians per 100,000 Residents (2006)","Primary Care Physicians per 100,000 Residents (2006)","Total Specialists per 100,000 Residents (2006)","Medical Specialists per 100,000 Residents (2006)","Hospital-Based Physicians per 100,000 Residents (2006)","Surgeons per 100,000 Residents (2006)","Resident Physicians per 100,000 Residents (2006)","Allergists/ Immunologists per 100,000 Residents (2006)","Anesthesiologists per 100,000 Residents (2006)","Cardiologists per 100,000 Residents (2006)","Cardiovascular/ Thoracic Surgeons per 100,000 Residents (2006)","Critical Care Physicians per 100,000 Residents (2006)","Dermatologists per 100,000 Residents (2006)","Emergency Medicine Physicians per 100,000 Residents (2006)","Endocrinologists per 100,000 Residents (2006)","Family Practice Physicians per 100,000 Residents (2006)","Geriatricians per 100,000 Residents (2006)","General Surgeons per 100,000 Residents (2006)","Gastroenterologists per 100,000 Residents (2006)","Hematologists/ Oncologists per 100,000 Residents (2006)","Infectious Disease Specialists per 100,000 Residents (2006)","Internal Medicine Physicians per 100,000 Residents (2006)","Neonatologists per 100,000 Residents (2006)","Nephrologists per 100,000 Residents (2006)","Neurosurgeons per 100,000 Residents (2006)","Neurologists per 100,000 Residents (2006)","Obstetrician/ Gynecologists per 100,000 Women Age 15-44 (2006)","Ophthalmologists per 100,000 Residents (2006)","Orthopedic Surgeons per 100,000 Residents (2006)","Otolaryngologists per 100,000 Residents (2006)","Pathologists per 100,000 Residents (2006)","Pediatricians per 100,000 Residents (2006)","Plastic & Reconstructive Surgeons per 100,000 Residents (2006)","Psychiatrists per 100,000 Residents (2006)","Pulmonologists per 100,000 Residents (2006)","Radiologists per 100,000 Residents (2006)","Radiation Oncologists per 100,000 Residents (2006)","Physical Medicine/ Rehabilitation Physicians per 100,000 Residents (2006)","Rheumatologists per 100,000 Residents (2006)","Urologists per 100,000 Residents (2006)","Vascular Surgeons per 100,000 Residents (2006)"
37023,Coalgate,OK,4983,5.60837879609308,5.23982631579161,24.5802406227376,180.5935,64.469,113.261,24.9265,28.0764,52.6512,19.3491,0.2623,14.2214,3.6842,1.0406,0.5883,0.9094,6.0466,0.938,41.3788,0.846,11.677,1.6498,1.3317,0.7375,14.6679,0.538,0.8318,1.0723,2.1967,85.6698,5.3065,7.7616,3.1092,2.9701,8.9001,0.9712,6.4152,0.6454,6.0947,0.4296,0.8717,0.4504,2.8685,0.1575
37024,Cordell,OK,4705,9.22456058563244,10.1371216850125,30.9266487946422,212.5999,107.8634,103.408,26.3517,25.3962,40.6908,24.8806,0.3972,12.1794,2.5052,0.6514,0.7598,2.2208,8.0151,0.5933,78.3725,0.4639,6.1979,1.5886,0.8712,0.3192,17.9357,0.5201,1.6452,1.506,1.5436,59.8218,4.5487,8.0438,3.493,4.6095,12.4397,1.2647,7.5629,0.8035,12.5657,1.8813,0.872,0.5278,2.1755,0.2248
37025,Cushing,OK,11789,5.2982098056569,5.19653333793237,21.3519588678369,207.9886,88.2763,117.0253,21.875,27.3124,58.2841,21.5108,0.3736,13.6532,2.645,0,0.6481,1.4703,5.8713,0.3481,53.1093,0.2835,9.6796,1.9856,1.2936,0.3135,25.3145,0.5219,0.6855,1.7105,1.5119,90.0949,4.1775,10.6716,6.1159,3.1358,8.7781,1.6331,4.6015,0.9505,6.1143,0.5947,0.9806,0.4732,5.7136,0.1456
37026,Drumright,OK,7433,3.24966293380293,3.30174139572918,13.95717082806,158.0026,72.0137,81.3246,16.1262,20.696,38.5508,14.0739,0.2918,8.6797,2.0219,2.0106,0.4482,1.0485,4.4475,0.2123,50.4905,0.1658,6.0766,1.5139,0.9742,0.2326,15.8487,0.459,0.5235,1.1087,1.1411,54.775,2.731,6.9864,3.5366,2.1375,5.9651,0.9662,3.6514,0.6265,4.3198,0.4516,0.6657,0.3365,3.4352,0.075
37027,Duncan,OK,43076,3.04568239972789,3.39489761516336,15.4008063687225,162.7909,68.3569,91.3725,22.8483,21.0935,41.9434,15.2067,0.2171,8.8459,1.9761,1.0198,0.3893,1.0412,10.8739,0.2857,51.4232,0.245,7.9642,1.1576,0.7748,0.179,11.3564,0.2648,0.7911,1.3611,1.8049,61.4237,4.2746,8.0159,1.9291,2.6655,5.4542,0.854,4.2786,0.4947,4.6558,0.5354,1.0302,0.2935,3.3779,0.1408
37028,Durant,OK,36327,3.36617753088558,3.74002510713149,15.8286033747206,146.7961,52.0343,90.7395,23.5655,22.4827,38.9997,15.9617,0.182,9.5314,5.1358,0.7887,0.3635,0.6652,6.8075,0.4389,26.5299,0.13,7.9154,1.0019,2.4034,0.2183,17.9196,0.1892,2.1957,1.3912,0.9024,53.1802,2.3181,4.9324,3.9034,3.6959,7.4726,1.1328,2.263,0.5319,6.9832,0.223,0.9678,0.2216,3.3421,0.2229
37029,Edmond,OK,35897,1.71785040869231,2.7084803193281,8.62297109357525,120.1157,33.2784,84.4317,27.7241,23.3265,27.3401,24.8379,0.3196,10.1971,5.0759,4.1745,0.5324,1.0423,5.4538,0.541,17.0464,0.503,4.0302,2.0776,1.516,0.3305,10.9589,0.391,1.2512,0.7741,1.7994,21.1244,4.275,4.1733,1.9711,4.9354,5.1529,1.5279,4.133,2.2954,6.0803,0.6145,0.6617,0.9877,1.3326,0.1924
37030,El Reno,OK,21808,3.28321693976772,3.39308351829892,15.3402645391283,163.2272,68.2086,92.1164,34.4575,22.8864,25.9908,35.922,0.5624,9.9147,4.8692,0.5611,0.818,1.7718,5.6686,0.9744,47.9433,0.848,3.5688,2.7,1.6016,0.5363,11.9027,0.6921,4.475,1.0621,2.3517,27.7934,3.6664,4.3205,1.5748,3.3721,7.881,0.9271,5.7666,1.4795,6.5247,0.9735,0.9492,0.9198,1.6879,0.2269
37031,Elk City,OK,15018,4.23443198828977,5.22408750098982,19.7719320933882,180.8381,74.6307,103.6249,27.1826,23.8826,43.5574,19.3662,0.244,10.5233,2.1766,0.371,0.5151,3.6249,9.6898,0.4053,49.0054,0.3292,6.9032,1.1225,0.6664,0.2336,18.8564,0.2946,3.3028,1.1736,1.032,48.3978,6.2049,10.3091,4.4121,5.1891,7.1064,0.9376,6.2265,0.6399,11.3609,0.8647,0.6067,0.3958,2.0975,0.234
37032,Enid,OK,74658,3.73458771413535,3.64538557513042,14.1775221529482,146.559,47.1747,96.5872,27.3446,23.4592,38.2814,14.058,0.1067,10.4475,4.212,1.7623,0.2305,1.2728,7.7725,0.1324,28.129,0.1074,6.933,1.3493,2.0596,0.1047,10.1659,0.1367,1.1045,2.2373,3.3415,45.585,3.7942,6.3164,2.5646,1.9333,9.3688,1.4351,6.6119,1.1109,7.84,1.0283,1.2082,0.1325,2.3437,0.8834
37033,Eufaula,OK,9773,4.86087057902516,4.06577885245309,15.7903515247392,245.225,105.8206,138.2164,36.3584,26.2439,53.9589,17.2494,0.4687,12.9012,4.4564,0.2811,0.9272,1.9974,9.3696,0.3553,61.9836,0.3119,9.6701,3.5021,2.3352,0.754,27.2577,0.7274,1.6775,1.8425,3.0434,111.0358,4.5497,8.2779,4.5832,3.89,17.5198,1.2727,19.9881,1.6305,10.2978,1.2102,1.7402,0.8377,3.5477,0.4737
37034,Fairfax,OK,3801,4.95143953212346,5.00066482453706,18.2578625604068,242.8571,90.1705,151.0062,39.6752,29.7026,53.3277,16.6713,0.4169,15.3986,2.3949,0.717,0.6282,1.1657,29.3557,0.2602,67.2652,0.1927,8.2666,1.599,1.0782,0.2666,13.4597,0.5677,0.686,1.8092,1.6156,92.0494,5.4909,9.4612,3.5134,2.8161,9.6892,1.6112,26.1085,0.6163,6.03,0.5471,0.9236,0.4054,4.0227,0.1231
37035,Fairview,OK,3408,6.1831326703806,4.6201720760046,22.0723750127516,211.6073,81.5734,128.3478,32.4777,28.4025,55.9497,24.7138,0.3609,14.9722,4.3594,3.229,0.5826,1.6828,9.5672,0.5346,58.5209,0.3912,9.6377,2.0168,1.8887,0.2967,11.8454,0.4468,1.1813,2.7322,3.3436,76.5161,5.0237,8.2869,3.8444,3.6056,12.8741,2.0713,8.2303,1.29,10.2171,1.0313,1.3573,0.4607,3.7026,0.8941
37036,Frederick,OK,5926,4.69806014809105,3.22508078588054,19.5106992453392,201.1893,90.201,107.5242,22.5271,23.365,52.8919,29.1153,0.2089,10.3505,2.082,0.2302,0.3067,1.5076,6.1031,0.1671,58.0626,0.1466,18.8439,1.2636,1.0309,0.2278,24.2187,0.2047,1.1785,2.3118,3.3525,75.738,2.4818,7.1604,3.459,3.5653,7.9948,0.9564,7.6616,0.3681,6.7116,0.7014,1.8476,0.2343,2.6556,0.0859
37037,Grove,OK,30940,2.57412488990676,3.65894986700502,16.0074130554782,167.3973,83.4389,80.4311,19.2587,17.6674,35.2928,8.5864,0.359,6.3184,3.6389,0.8807,0.7037,0.6665,7.479,0.2758,62.3236,0.2391,8.2767,1.041,0.7246,0.3579,12.6773,0.3441,0.4385,1.1944,0.9645,43.6641,3.877,6.2153,3.4914,1.3223,8.6379,0.7747,4.689,0.4063,6.3669,0.396,0.8213,0.2528,1.2854,0.0674
37038,Guthrie,OK,20138,2.48017931649707,3.12789713192848,13.2606036749799,159.7803,41.623,114.809,38.2896,24.4048,30.3005,32.0286,0.4276,11.2054,4.4874,0.5316,0.6333,1.2479,16.3335,0.6832,20.9373,0.5971,7.9615,2.1807,1.3982,0.4099,14.1031,0.5193,1.1323,0.94,1.9696,25.7598,4.301,4.698,2.1893,4.7178,6.359,1.5553,8.1977,1.8229,6.5578,0.6821,0.7352,0.893,1.5326,0.2044
37039,Guymon,OK,16738,4.57140087135135,4.58644540158579,17.9027709752893,179.9075,72.7423,103.5085,39.7312,18.477,40.2286,14.0288,0.4331,7.0668,8.839,1.3603,0.5632,1.2069,7.8378,0.5651,50.7687,0.3006,14.9938,7.1904,0.9987,0.2605,16.1033,0.312,0.8188,1.0716,1.2138,51.24,2.9033,4.8081,1.516,1.61,7.403,0.6954,3.5258,6.8732,4.0078,0.3329,0.8436,0.6348,1.9924,0.2169
37042,Hobart,OK,10116,5.72346759678103,4.56692423437818,32.2545532380694,203.5073,88.7156,112.1792,26.5088,25.9834,50.311,25.6233,0.3497,12.7065,3.1023,0.8028,0.679,1.8151,6.9075,0.5664,64.9961,0.4557,8.2293,1.7534,1.1399,0.3588,13.8021,0.449,1.3672,1.615,2.6804,96.0834,4.0078,8.4652,3.3542,3.819,9.872,1.2097,6.653,0.7806,9.1628,0.8309,1.2002,0.529,3.8424,0.216
37043,Holdenville,OK,8384,3.92660961287237,4.44279004344979,19.7438279075052,186.3167,70.1478,112.6799,27.1153,28.7656,48.4937,24.1507,0.5745,14.8596,4.12,0.6524,0.9729,1.4252,6.857,0.8955,38.5073,0.7912,10.3102,1.7283,1.3297,0.6535,20.0633,0.5014,0.7345,1.3693,1.8898,82.4551,5.2703,7.6878,2.3386,3.0416,11.6339,1.1969,6.8101,0.8213,6.111,0.5521,0.8164,0.5506,2.2561,0.2049
37044,Hollis,OK,2730,10.2806687530591,4.10996121823367,26.8440343896782,225.9487,99.9004,123.5935,17.5295,28.583,70.2691,24.6915,0.2233,15.1485,1.8088,0,0.4065,0.9237,4.9552,0.3075,84.2383,0.1887,12.1162,1.0621,0.6635,0.1774,9.9177,0.2266,0.6873,2.4219,2.6007,134.9751,3.4837,14.7305,5.795,2.9512,6.8143,1.1395,4.8139,0.4584,10.0409,0.4457,1.2259,0.3078,5.181,0.1654
37047,Idabel,OK,26338,3.96340125015824,3.71294363186307,16.7484219601317,147.3465,53.6899,90.4654,14.4509,22.9078,51.0353,9.6705,0.5072,10.1993,1.9477,2.1221,0.9919,0.7658,3.0656,0.1543,36.3568,0.173,11.5613,1.1936,0.9163,0.1335,11.8898,0.1623,0.6724,1.3744,1.1039,80.8584,6.1885,5.7877,2.2978,2.423,6.0045,1.3535,2.1337,0.3913,4.2549,0.2808,1.1111,0.2095,3.0212,0.3291
37048,Kingfisher,OK,8232,3.44979523828745,4.37398844196876,15.6832705985255,176.171,66.3277,107.0314,29.2783,27.9502,41.3151,30.9567,0.4608,14.4426,4.2322,0.5664,0.8076,1.5534,6.6059,0.762,41.9166,0.6228,5.5456,2.273,1.4936,0.4374,17.3222,0.5917,1.1142,1.5839,2.4467,44.5086,5.0092,6.3645,2.4692,4.0199,7.1242,1.6025,5.7177,1.3126,7.6149,0.8615,1.048,0.735,2.2791,0.3617
37049,Lawton,OK,121169,2.89049602418365,2.72744927319944,15.4551719601268,174.3984,65.2665,106.3293,33.0769,23.3137,39.7883,12.5307,0.09,10.2077,3.6854,1.3937,0.1486,2.284,7.1948,0.1301,40.5563,0.1079,8.0238,1.8371,1.7284,0.1153,17.6749,0.104,2.3456,2.7357,5.0932,50.947,2.9231,6.6218,3.2893,4.2326,7.7368,0.8549,9.3609,0.2614,6.1182,1.5585,2.8928,0.1583,3.1078,0.0676
37050,Lindsay,OK,5826,6.23955861844255,5.66371445414286,26.0182928325199,224.3724,101.9048,121.1892,39.185,24.2556,34.8058,35.8762,0.4108,10.9987,5.6976,0.8665,1.5397,2.7358,9.4493,0.6361,74.2239,1.2107,3.9054,3.7037,2.0069,0.3516,16.5969,1.8209,1.4491,1.8981,3.1738,54.1279,4.3531,6.7573,2.0128,5.0219,12.2984,1.2025,20.6467,1.322,10.3134,0.9072,1.0613,1.3898,2.1917,0.174
37051,Madill,OK,14101,3.83063710568541,4.31689523601939,19.0865346328154,180.0965,71.792,105.3326,22.487,26.8956,50.4194,16.7166,0.2552,13.314,3.0275,1.3484,0.5136,1.1667,7.0799,0.504,46.4485,0.2121,7.9829,1.3843,1.6511,0.2474,17.9859,0.282,1.2485,1.9541,1.2858,74.4571,3.9725,7.4253,4.3732,3.4477,7.0035,1.8073,3.471,0.9607,6.5457,0.3323,0.9913,0.4983,4.4863,0.6316
37052,Mangum,OK,3665,6.81614551235682,5.84546775841343,30.1236700634429,251.1249,110.1721,140.5746,26.2475,29.7284,72.9548,29.0329,0.3538,17.1346,2.1957,0,0.6381,2.3427,9.3085,0.3846,84.6347,0.3646,12.0735,1.3659,0.8022,0.2029,16.194,0.304,1.6747,2.2331,3.0148,144.8541,5.0455,15.5454,6.213,5.2643,11.0735,1.54,8.4181,0.671,14.0478,0.601,1.2978,0.3859,4.247,0.2213
37053,Marietta,OK,8991,4.25743118160118,4.08548883503165,17.6847347066497,153.5397,61.1343,89.4299,19.9218,25.774,42.3553,10.6954,0.1331,12.2858,1.762,0.7528,0.3416,1.5698,6.1033,0.2265,43.3032,0.1058,7.7889,1.1764,1.8948,0.1626,12.6818,0.1247,0.9189,0.6676,1.1387,58.2343,4.7599,6.4996,2.2223,2.4353,4.9338,1.6706,2.115,1.6112,4.1381,0.1806,0.5185,0.7578,4.3716,1.0441
37054,McAlester,OK,41953,4.24654486497092,4.5522696544375,21.5328276917902,184.1754,64.9021,116.4489,29.3203,24.4144,51.5947,12.5141,0.2615,11.1878,4.664,0.7771,0.5158,0.7511,7.8833,0.2392,35.7979,0.1917,10.1073,2.6839,0.8712,0.2628,19.1518,0.3647,2.0036,1.3402,4.298,100.6648,5.6133,6.3,3.3317,5.3666,9.6714,1.2299,8.9361,0.4657,7.5179,0.4314,2.3375,0.3128,2.973,0.1361
37055,Miami,OK,31270,3.50580246313585,4.95944107048813,21.1076030764778,158.5634,57.7798,97.7322,20.4813,21.7507,46.2669,7.3693,0.4054,9.327,4.0178,1.2302,0.8903,0.6901,5.8706,0.3736,37.242,0.213,9.0101,1.3557,0.9511,0.5017,15.7083,0.3052,0.4568,1.4554,1.235,74.6455,4.4378,8.7884,1.6118,1.3131,4.5742,0.8942,8.4506,0.5477,5.9735,0.5201,1.1176,0.2589,3.4214,0.061
37056,Midwest City,OK,93117,2.89158126990215,3.27556226626959,11.9817901754286,167.5129,58.2038,106.6248,43.721,23.0203,30.8127,24.621,0.372,9.916,7.8697,1.0195,1.641,1.7133,12.4862,0.6171,36.2112,0.5432,5.4784,3.4572,2.2006,0.3701,14.1824,0.4832,1.4386,1.3222,1.6012,32.8732,3.7928,7.452,1.6639,3.5713,8.0182,1.1868,6.7751,1.6424,7.8106,1.1733,1.1996,1.1757,1.3228,0.1837
37058,Muskogee,OK,88161,4.02588588737539,3.64047738308934,13.6911542358749,195.5347,73.4164,119.391,37.7683,24.0832,43.9414,11.534,0.2835,10.9525,4.7944,1.0085,0.5487,1.5904,6.5143,0.2303,37.5876,0.2892,10.3752,4.1605,3.7413,1.1311,26.514,0.4062,2.0841,1.8213,2.5205,50.8726,3.6982,6.941,3.758,1.6477,9.0115,1.009,11.463,2.6212,8.6538,1.8911,1.4381,1.0707,3.5592,0.8027
37059,Norman,OK,142037,2.22516595063034,3.1622097341585,13.2465753960685,142.4177,44.1437,94.2829,31.3881,19.7352,24.4652,27.4515,0.2037,7.1077,5.8819,1.0347,1.1265,2.4035,5.3756,0.3205,23.1693,1.2669,2.569,3.2335,2.1158,0.218,12.6915,1.4988,1.4381,1.6571,2.613,24.1228,4.3927,5.6463,1.5003,3.248,7.9303,0.7805,15.9453,1.045,6.8139,0.8389,0.8284,1.2659,2.0576,0.1143
37062,Okeene,OK,4395,5.19421326126677,4.37723629409489,19.9318375408383,166.8062,68.3965,94.8831,25.5261,23.4277,37.5786,19.9992,0.3077,10.4338,3.4669,5.6305,0.5134,1.4319,6.7738,0.4068,50.3753,0.2955,5.0203,1.7583,1.4844,0.2276,10.3884,0.3204,0.8852,1.6847,2.649,44.2906,3.4299,5.3859,2.0332,2.5601,8.6064,1.1684,6.786,1.0713,7.5949,0.9544,1.0432,0.4153,1.8786,0.4741
37063,Oklahoma City,OK,824273,2.82211540714603,3.79001594703467,13.4052579679747,164.7754,53.9077,108.0005,42.174,24.8251,29.2825,35.9452,0.7065,11.5785,7.2504,0.7322,1.084,2.3081,7.4537,1.1944,28.762,1.0683,4.6034,3.675,2.2872,0.7191,16.4105,0.9029,1.7883,1.2578,3.1024,31.1362,4.583,5.5418,1.8476,4.5573,8.7787,1.0963,7.8517,2.2088,8.3873,1.2982,1.1937,1.273,2.1001,0.2742
37064,Okmulgee,OK,20550,4.96487419357205,4.71774300634205,19.021818745838,229.8301,86.3996,141.9554,36.8262,30.7513,57.4198,22.1739,0.6339,16.9497,6.2138,2.9103,0.8792,3.7768,9.6406,0.465,45.2654,0.3757,9.804,2.7033,1.9924,0.5725,22.97,0.9873,1.2526,2.1438,2.0299,73.7278,4.4063,10.2043,5.1782,3.4545,18.6233,1.7879,13.7592,1.0174,7.8236,1.1096,1.4515,0.7213,4.878,0.2038
37065,Pauls Valley,OK,17717,4.3160051740203,4.37001506409608,22.580224697422,236.504,106.1925,129.3199,32.9175,27.8544,48.1002,33.0379,0.3463,14.5141,4.6556,1.1436,1.3184,2.234,7.9882,0.6075,76.1298,1.0241,5.625,2.8803,1.7536,0.3725,17.464,1.3059,1.2229,2.2173,2.6168,80.5887,5.8422,8.5295,2.6616,4.395,13.2884,1.544,18.0779,1.1557,9.0174,0.762,1.009,1.0823,3.1641,0.3242
37066,Pawhuska,OK,6249,4.92820926754421,3.52629491873147,17.4924419484253,175.7718,69.2895,103.1597,27.9004,29.3651,41.7631,12.6615,1.0669,14.7785,3.2022,0.382,0.3629,1.2929,7.3926,0.1525,52.653,0.1121,8.0378,2.2354,1.9272,0.1563,9.4464,0.327,3.1081,2.1897,1.4549,61.6306,4.0525,8.0366,3.6387,1.3779,7.6223,0.8778,4.5036,0.9756,4.8642,0.9905,0.5572,0.9649,2.0699,0.047
37067,Pawnee,OK,4099,7.60077384015544,3.79407375375597,15.0820380785317,291.1368,142.2403,147.6358,41.7919,26.6164,68.9495,18.9887,0.4182,13.2006,3.2716,0,0.7032,2.6218,8.7159,0.3243,104.0059,0.2535,27.4285,3.2152,1.9405,0.3409,24.5816,0.6351,0.7098,1.5542,2.1852,83.6636,4.4926,9.2952,3.0574,3.4494,14.003,1.1683,6.6129,1.375,7.9376,0.6717,1.0458,0.4508,4.1048,0.1542
37068,Perry,OK,7181,4.35962317842925,4.0001322929563,17.7879172463449,188.1718,88.3982,96.3174,21.6275,25.9655,43.1951,27.1715,0.2698,12.5008,2.5852,0.3042,0.4635,1.5763,6.4027,0.3649,67.9787,0.2938,5.2797,1.9322,1.1669,0.231,12.26,0.3615,0.5891,1.043,1.7016,80.1618,4.3679,8.6594,2.43,2.5316,8.4069,0.846,4.3518,0.9706,6.2066,0.4803,0.6152,0.3753,3.8752,0.2054
37069,Ponca City,OK,41404,3.23045082998051,3.73290552070719,13.9994618005697,182.7334,58.4745,121.9975,25.4434,29.6538,55.2763,20.7038,0.2694,15.1514,3.6031,1.6391,0.5818,0.7872,11.2008,0.2927,36.0719,0.2222,6.6989,1.0865,0.7129,0.2447,14.3797,0.3084,0.5729,1.2635,3.0498,81.6259,7.2471,9.5502,3.9354,2.2455,8.3206,1.2408,9.2938,0.6154,4.7183,0.3615,0.7979,0.3342,5.804,0.3122
37070,Poteau,OK,28651,3.80488969773037,4.27846547357049,19.9192110978934,202.907,82.8726,116.8661,34.3982,24.37,45.7573,16.3568,0.5657,11.2405,3.7302,0.9656,1.1094,1.5303,12.0439,1.062,50.4748,0.5249,12.8468,2.0002,2.1696,0.3597,19.2717,0.2203,1.0963,1.5781,4.1632,73.6927,3.482,5.6657,1.9088,2.3038,13.5261,1.8161,8.4312,0.6725,5.7435,0.5818,0.9929,0.5893,2.088,0.1351
37071,Prague,OK,5380,3.65836565011779,2.89106680995955,12.5881446293947,137.6447,49.1279,84.897,25.3376,23.2185,28.913,23.7646,0.8587,10.2565,3.8697,0.5573,1.1239,1.3132,6.3103,0.5951,26.1392,0.496,5.2289,1.8437,1.1127,0.377,13.2051,0.5759,0.8378,0.8825,1.6989,42.2379,3.8995,4.9373,1.6326,3.4205,10.2824,1.0441,4.9177,0.8973,6.433,0.6629,0.7452,0.5856,1.3019,0.1514
37072,Pryor,OK,17964,3.30978493824826,3.98196575428268,15.6352013150377,217.4076,100.0192,115.6189,25.3485,28.1327,52.5422,17.8811,0.5273,14.6654,3.3338,0.7763,0.7123,1.5759,7.0838,0.3702,64.744,0.2916,9.8776,1.9851,1.4889,0.4384,23.1656,0.8287,0.8896,1.7851,1.5765,83.1384,4.7342,9.4563,2.7327,2.8456,12.4329,1.55,6.6627,0.7351,9.2572,0.8399,1.1812,0.5562,2.4987,1.2003
37073,Purcell,OK,13526,3.65991662220798,4.2674218606731,19.9866793948749,186.5884,69.0736,114.5843,34.7812,24.9152,36.4938,31.0857,0.2612,11.6681,4.7479,0.2222,1.3189,2.2708,10.8078,0.4409,45.122,1.1059,4.0251,2.9507,1.7719,0.2852,16.0538,1.4998,1.2158,2.2946,2.5552,47.2817,5.3763,7.7727,2.2608,4.0088,8.0379,1.256,16.0843,0.9335,8.325,0.7245,0.9312,1.1077,2.6815,0.1842
37074,Sallisaw,OK,20464,3.54001258514506,3.37114599806356,14.8589097365252,186.0222,66.4453,116.6881,31.8726,20.1527,58.8868,10.2023,0.4275,8.1585,6.1203,1.605,0.944,1.2723,11.7037,0.8214,45.5452,0.4929,5.5456,1.6676,1.8879,0.5632,11.4815,0.1738,0.9785,29.9422,1.4226,40.8944,2.8132,5.0123,1.75,1.7054,9.8289,1.4571,2.9066,0.6098,5.2964,0.5436,0.7362,0.4737,1.9159,0.1618
37075,Sapulpa,OK,31272,2.32664209010726,2.86443329699519,12.0919611140536,186.3862,81.253,101.8402,36.788,25.31,30.8017,19.8856,0.6067,12.0105,8.9564,2.2754,0.6655,1.5277,7.3333,0.4173,52.3402,0.3459,4.2526,4.1105,1.7628,0.5042,19.0023,0.9239,2.8595,1.2645,1.8006,38.4273,2.7207,7.7191,1.5419,2.7221,9.6872,1.0861,6.1151,0.8727,7.5171,0.9895,1.0902,0.6276,1.3993,0.0813
37076,Sayre,OK,7113,5.87040126857375,4.93768813122689,20.1437602678342,181.0322,80.4252,96.0688,23.7739,22.4101,41.5346,20.3126,0.3084,9.1708,2.3838,1.6078,0.4828,2.4548,7.4191,0.4792,55.5067,0.3835,6.0756,1.305,0.7746,0.2637,14.7659,0.3568,1.9672,0.9034,1.3239,54.5133,5.1201,8.8677,4.2189,4.0735,9.6233,1.062,5.948,0.6835,9.3004,1.0459,0.5918,0.4523,1.5001,0.1744
37077,Seiling,OK,3950,5.5428650350592,3.63323818520659,18.0368495617474,178.4082,86.1573,88.7952,21.6401,22.9503,34.6388,20.2265,0.3755,10.0656,2.7758,1.3425,0.5587,1.311,5.4822,0.5299,66.6481,0.3744,6.0614,1.5601,1.0837,0.3079,11.1329,0.4208,0.9244,1.424,1.7546,50.1622,3.4032,5.2566,2.663,2.8393,8.7718,1.1238,7.0551,0.8878,6.753,0.777,0.8067,0.5033,2.217,0.3992
37079,Shattuck,OK,4804,5.65968784706752,4.56773747071747,21.496463898599,219.9636,102.172,114.544,23.3018,39.6271,45.5064,21.2436,0.4912,23.6068,3.1171,1.6929,0.7453,1.2382,6.5144,0.546,82.8092,0.3982,8.3194,1.6196,1.0277,0.2542,10.3431,0.3553,0.8279,1.3812,1.6413,94.0723,3.3392,5.5719,3.8617,3.01,10.4971,1.2384,6.1453,1.0437,6.7166,0.4623,0.9366,0.616,3.1499,0.2765
37080,Shawnee,OK,63939,2.88082624476817,3.8158488861374,14.8016247532759,178.6605,66.7528,108.5596,31.3302,27.2493,41.5748,26.223,1.5108,13.7632,5.7842,0.5908,1.898,1.258,7.6899,0.6007,35.1754,0.5703,8.199,2.0004,1.2238,0.3817,20.4413,0.5501,0.9015,1.3213,1.6653,58.8503,5.9048,7.4654,1.8177,4.0716,11.2194,1.0596,5.0944,1.0565,6.8708,0.669,0.8295,0.6818,1.9754,0.2516
37081,Stigler,OK,11420,4.17799871671712,4.28228864425982,20.9299862495696,206.7461,96.5876,108.016,31.0798,22.8799,45.587,16.8761,0.58,9.9684,4.0638,2.6742,7.0348,1.7185,6.6208,0.8175,59.6826,0.4535,12.9367,2.4686,2.1412,0.477,26.8326,0.4969,1.2605,1.5045,2.3389,59.8802,3.6336,5.8048,2.3897,3.0727,9.8903,1.371,6.7649,0.9105,6.9871,0.7972,1.2635,0.6523,2.1664,0.2434
37082,Stillwater,OK,65598,2.42013462440744,3.29548341390923,12.9576812358887,173.4718,79.4102,91.6193,26.3606,22.811,36.115,10.5038,0.1706,10.0072,3.0389,0.652,0.2796,2.9433,6.4065,0.2067,38.8043,0.1991,4.8549,3.5137,2.0477,0.1752,25.5671,0.2003,0.4373,0.7247,2.007,45.5129,4.4669,8.3483,2.1987,2.3003,14.3955,0.5645,4.1759,1.8829,5.5561,0.3285,0.4945,0.2821,4.7876,0.1282
37083,Stroud,OK,4815,5.26194490185125,5.84580103675452,25.8004938908974,199.7052,87.9556,109.1269,27.1492,27.9689,44.7276,29.3669,0.5143,14.4249,3.6261,1.7884,0.8793,1.665,6.9,0.6597,61.9633,0.5507,7.0895,2.3832,1.3201,0.3881,16.8845,0.5963,0.8541,1.4267,1.9317,53.7187,4.9238,7.6417,4.0039,4.2452,8.9201,1.9806,5.2068,1.2055,7.4936,0.6625,0.9362,0.6625,3.1965,0.225
37084,Sulphur,OK,7976,3.94708239158465,3.7793924065695,17.9496226337347,200.8548,91.0301,106.9318,28.3404,27.0892,43.0365,23.0773,0.3307,13.4726,3.2178,1.8471,0.7046,2.0287,7.1485,0.634,52.2288,0.6038,7.0503,2.046,1.8731,0.4572,29.0051,0.5672,1.1193,1.2181,2.1659,55.0598,4.5623,7.8403,2.2117,3.3543,8.6413,1.5382,6.4274,1.5657,6.6705,0.4791,0.6832,0.9971,3.7066,0.6367
